StationName,StationCode,LocationCode,Date,Phylum,Class,Orders,Family,Genus,Species,Counts,BAResult,Unit,CollectionMethod,Program,Project,regional_board,rb_number,Latitude,Longitude,Datum,Subregion,geometry
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,,NA,145,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,9,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Mollusca,Bivalvia,Veneroida,Corbiculidae,Corbicula,,NA,2,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Arthropoda,Insecta,Ephemeroptera,Baetidae,Fallceon,,NA,126,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Mollusca,Gastropoda,Basommatophora,Ancylidae,Ferrissia,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Mollusca,Gastropoda,Basommatophora,Planorbidae,Helisoma,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,Hyalella,,NA,37,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,,NA,67,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Hydroptila,,NA,49,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Hydroptila,,NA,11,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Annelida,Oligochaeta,,,,,NA,21,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,28,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Arthropoda,Ostracoda,,,,,NA,2,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Annelida,Polychaeta,,,,,NA,8,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Nemertea,Enopla,Hoplonemertea,Tetrastemmatidae,Prostoma,,NA,2,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,,NA,2,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Arthropoda,Arachnida,Trombidiformes,Sperchontidae,Sperchon,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,21,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,4,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,49,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,2,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck downstream of Cypress Road bridge,MC01,X,2018-05-14,Platyhelminthes,Turbellaria,,,,,NA,18,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.991,-121.696,NAD83,Confluence,"c(-121.696, 37.991)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,,NA,26,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,167,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,7,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Mollusca,Bivalvia,Veneroida,Corbiculidae,Corbicula,,NA,6,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Arthropoda,Insecta,Ephemeroptera,Baetidae,Fallceon,,NA,24,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Mollusca,Gastropoda,Basommatophora,Planorbidae,Gyraulus,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Mollusca,Gastropoda,Basommatophora,Planorbidae,Helisoma,,NA,11,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,Hyalella,,NA,103,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,,NA,21,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Hydroptila,,NA,41,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Hydroptila,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Annelida,Oligochaeta,,,,,NA,8,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,27,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,2,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Arthropoda,Ostracoda,,,,,NA,16,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,,NA,3,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Annelida,Polychaeta,,,,,NA,3,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Arthropoda,Insecta,Diptera,Chironomidae,Pseudochironomus,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,,NA,2,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Arthropoda,Arachnida,Trombidiformes,Sperchontidae,Sperchon,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,45,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,2,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,85,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck upstream of Delta Road bridge,MC02,X,2018-05-14,Platyhelminthes,Turbellaria,,,,,NA,5,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.969,-121.683,NAD83,Confluence,"c(-121.683, 37.969)"
Marsh Ck. below Sand Ck,MC12,X,2018-05-15,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,7,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.938,-121.707,NAD83,Confluence,"c(-121.707, 37.938)"
Marsh Ck. below Sand Ck,MC12,X,2018-05-15,Mollusca,Gastropoda,Basommatophora,Planorbidae,Helisoma,,NA,2,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.938,-121.707,NAD83,Confluence,"c(-121.707, 37.938)"
Marsh Ck. below Sand Ck,MC12,X,2018-05-15,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Lymnaea,,NA,3,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.938,-121.707,NAD83,Confluence,"c(-121.707, 37.938)"
Marsh Ck. below Sand Ck,MC12,X,2018-05-15,Annelida,Oligochaeta,,,,,NA,60,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.938,-121.707,NAD83,Confluence,"c(-121.707, 37.938)"
Marsh Ck. below Sand Ck,MC12,X,2018-05-15,Arthropoda,Ostracoda,,,,,NA,2,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.938,-121.707,NAD83,Confluence,"c(-121.707, 37.938)"
Marsh Ck. below Sand Ck,MC12,X,2018-05-15,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Oxyethira,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.938,-121.707,NAD83,Confluence,"c(-121.707, 37.938)"
Marsh Ck. below Sand Ck,MC12,X,2018-05-15,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,,NA,7,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.938,-121.707,NAD83,Confluence,"c(-121.707, 37.938)"
Marsh Ck. below Sand Ck,MC12,X,2018-05-15,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,2,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.938,-121.707,NAD83,Confluence,"c(-121.707, 37.938)"
Marsh Ck. below Sand Ck,MC12,X,2018-05-15,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,48,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.938,-121.707,NAD83,Confluence,"c(-121.707, 37.938)"
Marsh Ck. below Sand Ck,MC12,X,2018-05-15,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,23,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.938,-121.707,NAD83,Confluence,"c(-121.707, 37.938)"
Marsh Ck. below Sand Ck,MC12,X,2018-05-15,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,Hyalella,,NA,3,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.938,-121.707,NAD83,Confluence,"c(-121.707, 37.938)"
Marsh Ck. below Sand Ck,MC12,X,2018-05-15,Annelida,Oligochaeta,,,,,NA,330,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.938,-121.707,NAD83,Confluence,"c(-121.707, 37.938)"
Marsh Ck. below Sand Ck,MC12,X,2018-05-15,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,3,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.938,-121.707,NAD83,Confluence,"c(-121.707, 37.938)"
Marsh Ck. below Sand Ck,MC12,X,2018-05-15,Arthropoda,Ostracoda,,,,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.938,-121.707,NAD83,Confluence,"c(-121.707, 37.938)"
Marsh Ck. below Sand Ck,MC12,X,2018-05-15,Mollusca,Bivalvia,Veneroida,Sphaeriidae,Pisidium,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.938,-121.707,NAD83,Confluence,"c(-121.707, 37.938)"
Marsh Ck. below Sand Ck,MC12,X,2018-05-15,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,11,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.938,-121.707,NAD83,Confluence,"c(-121.707, 37.938)"
Marsh Ck. below Sand Ck,MC12,X,2018-05-15,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,256,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.938,-121.707,NAD83,Confluence,"c(-121.707, 37.938)"
Sungold Park,MCN10,X,2018-05-15,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,3,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.942,-121.706,NAD83,Confluence,"c(-121.706, 37.942)"
Sungold Park,MCN10,X,2018-05-15,Arthropoda,Insecta,Odonata,Coenagrionidae,,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.942,-121.706,NAD83,Confluence,"c(-121.706, 37.942)"
Sungold Park,MCN10,X,2018-05-15,Mollusca,Gastropoda,Basommatophora,Planorbidae,Helisoma,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.942,-121.706,NAD83,Confluence,"c(-121.706, 37.942)"
Sungold Park,MCN10,X,2018-05-15,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,Hyalella,,NA,4,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.942,-121.706,NAD83,Confluence,"c(-121.706, 37.942)"
Sungold Park,MCN10,X,2018-05-15,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Lymnaea,,NA,2,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.942,-121.706,NAD83,Confluence,"c(-121.706, 37.942)"
Sungold Park,MCN10,X,2018-05-15,Mollusca,Gastropoda,Basommatophora,Planorbidae,Menetus,,NA,3,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.942,-121.706,NAD83,Confluence,"c(-121.706, 37.942)"
Sungold Park,MCN10,X,2018-05-15,Annelida,Oligochaeta,,,,,NA,46,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.942,-121.706,NAD83,Confluence,"c(-121.706, 37.942)"
Sungold Park,MCN10,X,2018-05-15,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,2,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.942,-121.706,NAD83,Confluence,"c(-121.706, 37.942)"
Sungold Park,MCN10,X,2018-05-15,Arthropoda,Ostracoda,,,,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.942,-121.706,NAD83,Confluence,"c(-121.706, 37.942)"
Sungold Park,MCN10,X,2018-05-15,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Oxyethira,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.942,-121.706,NAD83,Confluence,"c(-121.706, 37.942)"
Sungold Park,MCN10,X,2018-05-15,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Oxyethira,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.942,-121.706,NAD83,Confluence,"c(-121.706, 37.942)"
Sungold Park,MCN10,X,2018-05-15,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,,NA,7,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.942,-121.706,NAD83,Confluence,"c(-121.706, 37.942)"
Sungold Park,MCN10,X,2018-05-15,Mollusca,Gastropoda,Hypsogastropoda,Hydrobiidae,Potamopyrgus,Potamopyrgus antipodarum,NA,539,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.942,-121.706,NAD83,Confluence,"c(-121.706, 37.942)"
Sungold Park,MCN10,X,2018-05-15,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,4,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.942,-121.706,NAD83,Confluence,"c(-121.706, 37.942)"
Sungold Park,MCN10,X,2018-05-15,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,5,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.942,-121.706,NAD83,Confluence,"c(-121.706, 37.942)"
Sungold Park,MCN10,X,2018-05-15,Platyhelminthes,Turbellaria,,,,,NA,7,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.942,-121.706,NAD83,Confluence,"c(-121.706, 37.942)"
Creekside Park,MC13,X,2018-05-16,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,4,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.923,-121.712,NAD83,Confluence,"c(-121.712, 37.923)"
Creekside Park,MC13,X,2018-05-16,Arthropoda,Insecta,Hemiptera,Corixidae,,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.923,-121.712,NAD83,Confluence,"c(-121.712, 37.923)"
Creekside Park,MC13,X,2018-05-16,Arthropoda,Insecta,Diptera,Dolichopodidae,,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.923,-121.712,NAD83,Confluence,"c(-121.712, 37.923)"
Creekside Park,MC13,X,2018-05-16,Mollusca,Gastropoda,Basommatophora,Planorbidae,Helisoma,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.923,-121.712,NAD83,Confluence,"c(-121.712, 37.923)"
Creekside Park,MC13,X,2018-05-16,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Lymnaea,,NA,2,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.923,-121.712,NAD83,Confluence,"c(-121.712, 37.923)"
Creekside Park,MC13,X,2018-05-16,Annelida,Oligochaeta,,,,,NA,39,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.923,-121.712,NAD83,Confluence,"c(-121.712, 37.923)"
Creekside Park,MC13,X,2018-05-16,Annelida,Oligochaeta,,,,,NA,42,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.923,-121.712,NAD83,Confluence,"c(-121.712, 37.923)"
Creekside Park,MC13,X,2018-05-16,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.923,-121.712,NAD83,Confluence,"c(-121.712, 37.923)"
Creekside Park,MC13,X,2018-05-16,Arthropoda,Ostracoda,,,,,NA,3,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.923,-121.712,NAD83,Confluence,"c(-121.712, 37.923)"
Creekside Park,MC13,X,2018-05-16,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,,NA,28,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.923,-121.712,NAD83,Confluence,"c(-121.712, 37.923)"
Creekside Park,MC13,X,2018-05-16,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,6,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.923,-121.712,NAD83,Confluence,"c(-121.712, 37.923)"
Deer Creek downstream of Minnesota Ave,DCN02,X,2018-05-16,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,,NA,1,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.936,-121.714,NAD83,Confluence,"c(-121.714, 37.936)"
Deer Creek downstream of Minnesota Ave,DCN02,X,2018-05-16,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,140,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.936,-121.714,NAD83,Confluence,"c(-121.714, 37.936)"
Deer Creek downstream of Minnesota Ave,DCN02,X,2018-05-16,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,3,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.936,-121.714,NAD83,Confluence,"c(-121.714, 37.936)"
Deer Creek downstream of Minnesota Ave,DCN02,X,2018-05-16,Annelida,Oligochaeta,,,,,NA,95,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.936,-121.714,NAD83,Confluence,"c(-121.714, 37.936)"
Deer Creek downstream of Minnesota Ave,DCN02,X,2018-05-16,Arthropoda,Insecta,Diptera,Chironomidae,,,NA,2,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.936,-121.714,NAD83,Confluence,"c(-121.714, 37.936)"
Deer Creek downstream of Minnesota Ave,DCN02,X,2018-05-16,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,,NA,2,count,BMI_Reach-WideBenthos,American Rivers Restoration,Three Creeks Restoration,Central Valley,5,37.936,-121.714,NAD83,Confluence,"c(-121.714, 37.936)"
